month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
1,16,4,6,9,286,24,97,326,857,1143,1167,954,1232,47,41,80,12,7,0,29.99,32,41
1,26,7,6,66,-7,16,86,192,1014,1007,1023,1100,1085,55,45,69,15,14,0,30.26,25,37
12,12,4,7,54,6,40,290,1846,785,791,831,955,953,58,56,93,2,3,0,30.26,24,36
11,19,2,6,57,-5,11,119,550,579,574,585,698,685,61,50,67,15,28,0,29.76,34,40
1,30,4,7,28,-11,26,299,2398,480,469,495,899,880,62,53,72,0,0,0,30.2,32,32
1,30,4,6,53,44,32,98,363,652,696,728,750,786,59,53,81,16,10,0,30.23,32,30
1,20,1,0,54,28,13,292,1846,885,913,926,1057,1077,55,42,62,11,8,0,30.01,20,28
12,24,2,7,3,7,10,333,2139,1161,1168,1178,1314,1313,49,43,80,9,7,0,29.88,17,45
12,30,1,6,1,10,8,80,250,349,359,367,429,431,48,42,80,9,5,0,30.13,30,24
11,26,2,7,57,160,9,107,550,1098,1258,1267,1205,1357,54,43,66,15,21,0,29.55,33,28
11,11,1,1,57,-5,17,114,550,1265,1260,1277,1379,1366,62,45,53,15,7,0,30.04,31,28
11,15,5,1,71,7,24,137,679,1055,1062,1086,1192,1191,56,53,90,15,18,0,30.15,27,34
12,20,5,6,0,-4,11,170,896,929,925,936,1039,1027,55,49,80,4,5,0,30.14,20,27
1,9,4,8,59,5,32,135,651,495,500,532,570,567,54,47,77,16,16,24,30.02,37,51
1,29,3,7,4,-5,15,239,1504,360,355,370,479,466,50,45,83,0,0,0,30.28,27,24
1,23,4,0,33,-15,17,408,2586,629,614,631,857,834,57,49,74,0,0,0,30.15,32,30
11,8,5,0,33,-2,23,405,2586,1275,1273,1296,60,50,52,48,86,16,14,0,30.17,9,9
11,2,6,3,3,-1,14,311,2139,866,865,879,997,988,70,38,31,0,0,0,30.01,34,29
11,30,6,3,20,-3,15,321,2079,505,502,517,646,635,51,41,68,3,10,0,29.97,37,24
12,23,1,6,79,34,11,153,751,1127,1161,1172,1220,1246,50,43,77,17,10,0,29.86,28,41
12,3,2,6,68,37,16,256,1482,415,452,468,551,580,56,51,84,10,8,0,30.11,32,52
12,14,6,6,2,-13,1,151,848,900,887,888,991,970,55,43,64,15,15,0,30.04,36,25
11,19,2,6,62,-7,18,90,421,1220,1213,1231,1310,1295,54,47,77,15,15,0,29.59,19,41
11,8,5,3,33,-2,21,400,2586,580,578,599,800,790,58,49,72,16,20,0,30.14,43,30
11,16,6,2,37,60,20,86,354,824,884,904,910,962,59,51,75,16,18,0,30.06,36,23
1,12,7,6,26,-5,14,164,733,421,416,430,585,572,50,39,66,8,5,0,30.24,38,51
11,15,5,7,59,24,22,129,651,831,855,877,900,916,59,53,81,15,17,0,30.15,26,34
12,7,6,3,36,136,12,88,337,920,1056,1068,1008,1136,60,54,80,9,5,0,29.92,19,32
1,11,6,1,67,-6,36,103,447,455,449,485,558,544,54,45,72,16,14,0,30.31,38,50
11,9,6,7,35,5,17,98,414,1082,1087,1104,1180,1177,52,48,86,16,24,0,30.07,23,34
12,3,2,3,72,11,19,135,599,1359,1370,1389,1434,1437,55,50,83,3,10,0,29.89,23,17
12,18,3,6,26,81,54,155,733,818,899,953,973,1046,55,50,83,9,6,0,30.0,21,26
1,5,7,1,29,30,12,375,2419,440,470,482,635,657,55,42,62,2,5,0,30.56,45,22
1,15,3,2,8,67,24,421,2704,895,962,986,1136,1195,51,41,68,9,14,0,29.94,19,31
1,24,5,7,18,-2,11,174,967,886,884,895,1000,990,58,52,81,15,14,0,30.12,36,31
12,21,6,3,71,-4,25,130,679,1265,1261,1286,1395,1383,53,43,69,8,6,0,29.78,32,26
11,11,1,7,4,239,20,235,1504,1112,1351,1371,1227,18,51,48,89,16,8,0,30.0,9,8
11,3,7,0,19,15,22,228,1464,1239,1254,1276,1347,1354,57,49,74,16,9,0,29.96,34,26
1,8,3,0,19,0,19,236,1464,1010,1010,1029,1126,1118,52,43,71,15,8,0,30.09,25,34
11,17,7,7,36,-3,18,87,337,825,822,840,912,901,72,49,44,8,6,0,29.99,25,32
12,21,6,2,33,10,19,419,2586,929,939,958,1168,1170,57,40,53,0,0,0,29.84,22,40
12,8,7,7,12,-4,10,335,2161,433,429,439,588,576,55,51,86,7,6,0,30.02,39,50
12,14,6,1,33,7,17,407,2586,570,577,594,797,796,56,43,62,16,24,0,30.05,40,23
1,31,5,6,70,98,23,79,190,715,813,836,794,884,62,52,70,0,0,0,30.27,31,30
12,5,4,1,71,-1,26,137,679,970,969,995,1107,1098,55,52,89,4,8,0,30.02,23,37
1,19,7,6,9,-3,9,97,326,1068,1065,1074,1165,1154,50,43,77,2,6,0,30.06,24,29
12,18,3,4,18,139,75,184,967,664,803,878,788,919,57,51,81,9,5,0,29.98,21,32
12,15,7,0,43,-6,19,384,2585,520,514,533,724,710,55,41,59,15,10,0,30.22,31,39
12,17,2,6,24,263,18,64,158,618,881,899,682,937,54,39,57,2,5,0,30.07,21,33
11,30,6,0,54,-5,66,287,1846,914,909,975,1081,1068,50,43,77,10,18,0,29.86,19,27
11,4,1,2,37,-8,27,93,354,405,397,424,498,482,60,50,69,0,0,0,30.01,49,30
1,31,5,0,59,4,14,131,651,1100,1104,1118,1171,1167,61,48,62,16,5,0,30.29,21,31
12,19,4,7,29,-3,13,371,2419,390,387,400,581,570,56,50,80,1,5,0,30.22,33,50
11,5,2,6,56,-11,16,135,710,360,349,365,495,476,56,50,80,0,0,0,30.07,24,23
11,23,6,7,28,-13,20,309,2398,945,932,952,1374,1353,53,45,74,15,8,0,30.17,24,24
1,10,5,8,67,-3,22,105,447,1070,1067,1089,1175,1164,51,43,74,15,10,0,30.29,23,30
11,17,7,6,56,-9,12,135,710,350,341,353,485,468,57,53,87,9,3,0,30.11,27,25
12,16,1,1,50,-7,10,302,2338,800,793,803,1222,1207,52,39,61,2,12,0,30.27,26,37
1,24,5,5,28,1,16,310,2398,1310,1311,1327,300,293,51,47,86,0,0,0,30.15,0,1
11,5,2,3,3,-2,14,323,2139,1027,1025,1039,1170,1160,54,49,83,15,13,0,30.0,24,33
11,6,3,6,62,23,33,99,421,659,682,715,758,773,60,49,67,16,16,0,29.98,36,41
11,23,6,8,67,-4,12,100,447,695,691,703,795,783,61,51,70,5,5,0,30.16,38,23
1,25,6,7,62,69,11,105,421,1140,1209,1220,1245,1306,61,54,78,15,5,0,30.11,16,34
11,23,6,1,67,25,15,100,447,710,735,750,810,827,61,51,70,5,5,0,30.16,38,23
12,8,7,7,8,0,23,400,2704,920,920,943,1140,1132,53,51,93,15,16,0,30.04,25,36
12,27,5,6,67,0,19,100,447,580,580,599,680,672,54,41,62,5,3,0,30.07,35,38
1,28,2,6,66,-4,19,86,192,385,381,400,471,459,52,49,89,10,5,0,30.34,27,23
11,27,3,7,67,13,16,96,447,789,802,818,885,890,50,37,61,15,12,0,29.51,33,34
11,19,2,3,71,15,18,132,679,789,804,822,921,928,59,50,72,15,31,38,29.69,22,33
11,30,6,6,56,54,12,129,710,1154,1208,1220,1283,1329,53,45,74,3,23,31,29.81,34,26
1,30,4,2,33,-5,19,414,2586,930,925,944,1164,1151,56,51,84,16,7,0,30.23,22,31
1,31,5,6,56,-7,14,126,710,360,353,367,486,471,53,50,89,0,0,0,30.3,27,26
11,10,7,7,12,-7,11,329,2161,1157,1150,1161,1306,1291,53,49,86,16,12,0,30.0,26,46
12,31,2,6,19,0,20,260,1464,1175,1175,1195,1315,1307,53,49,86,15,12,0,30.13,20,41
1,31,5,3,3,12,9,337,2139,1282,1294,1303,1439,3,52,50,93,15,16,0,30.15,5,10
11,12,2,6,69,-2,10,79,262,1016,1014,1024,1095,1085,58,46,65,15,12,0,29.98,24,36
12,24,2,7,40,-7,15,365,2446,390,383,398,575,560,54,42,64,8,6,0,29.95,35,52
12,3,2,7,57,-8,8,107,550,702,694,702,809,793,60,51,72,2,5,0,29.98,39,24
11,5,2,1,23,-3,25,405,2565,1050,1047,1072,1275,1264,52,48,86,16,21,0,30.02,20,41
11,8,5,6,47,-1,15,271,1589,1090,1089,1104,1241,1232,53,48,83,16,10,0,30.16,24,41
11,27,3,3,33,-7,30,400,2586,580,573,603,800,785,50,37,61,15,9,0,29.5,40,27
1,16,4,7,71,71,44,141,679,389,460,504,530,593,48,43,83,16,5,0,29.8,37,50
12,16,1,2,25,-6,15,389,2584,1155,1149,1164,1364,1350,50,38,63,0,0,0,30.27,29,26
12,24,2,3,72,-4,15,128,599,690,686,701,758,746,53,39,59,15,12,0,29.9,34,36
11,7,4,7,23,83,24,395,2565,1140,1223,1247,1355,1430,52,48,86,16,7,0,30.15,24,21
1,23,4,6,0,-6,17,167,896,929,923,940,1036,1022,56,49,77,4,5,0,30.13,22,27
1,17,5,0,58,-7,20,386,2521,1250,1243,1263,16,1,49,40,71,9,5,0,30.31,5,10
12,24,2,6,9,82,13,97,326,857,939,952,954,1028,53,39,59,17,5,0,29.9,13,22
1,4,6,1,35,48,19,100,414,1045,1093,1112,1145,1185,53,46,77,15,9,0,30.39,23,39
1,25,6,8,67,-6,11,100,447,870,864,875,970,956,61,54,78,16,8,0,30.07,19,27
1,11,6,7,35,13,14,106,414,903,916,930,1009,1014,52,43,71,16,15,0,30.22,34,29
12,21,6,6,7,-3,11,131,522,519,516,527,590,579,54,47,77,1,8,0,30.01,34,49
11,7,4,8,18,25,19,175,967,610,635,654,725,742,59,50,72,5,3,0,30.09,37,40
1,25,6,6,70,-7,14,79,190,401,394,408,480,465,54,51,90,1,5,0,30.15,25,22
11,8,5,7,71,-5,20,133,679,1170,1165,1185,1303,1290,52,48,86,16,12,0,30.17,23,47
11,25,1,1,23,-10,22,405,2565,1150,1140,1162,1375,1357,53,39,59,15,14,0,30.08,33,27
11,14,4,1,57,47,14,114,550,985,1032,1046,1099,1138,58,50,75,17,8,0,30.12,22,39
11,16,6,6,64,62,40,109,462,620,682,722,729,783,59,54,83,5,3,0,30.07,39,23
11,16,6,7,50,-10,18,294,2338,1326,1316,1334,300,282,54,51,90,10,6,0,30.13,0,1
1,24,5,8,9,0,13,90,326,1015,1015,1028,1105,1097,58,52,81,16,14,0,30.12,28,32
11,27,3,0,59,30,28,130,651,1095,1125,1153,1165,1187,44,37,76,9,5,0,29.52,26,35
12,21,6,3,33,9,32,419,2586,1170,1179,1211,1409,1410,53,43,69,8,6,0,29.78,32,26
12,26,4,7,30,1,19,256,1635,449,450,469,585,578,51,35,54,9,3,0,29.96,33,51
11,15,5,6,0,19,12,156,896,924,943,955,1020,1031,59,53,81,15,18,0,30.14,23,24
12,8,7,7,75,-3,9,273,1735,1152,1149,1158,1305,1294,53,50,89,15,10,0,30.08,20,46
1,18,6,7,71,4,18,134,679,809,813,831,943,939,54,40,59,4,3,0,30.27,19,28
12,25,3,3,71,32,31,131,679,450,482,513,581,605,50,43,77,3,9,0,29.83,43,20
12,28,6,6,51,0,21,246,1384,469,469,490,595,587,50,43,77,0,0,0,30.2,34,48
12,15,7,6,9,0,13,89,326,980,980,993,1069,1061,52,43,71,16,13,0,30.22,20,27
1,26,7,7,34,-16,11,304,2367,964,948,959,1388,1364,53,45,74,15,18,0,30.31,29,25
1,25,6,8,36,-6,10,90,337,450,444,454,540,526,55,52,89,10,7,0,30.15,51,27
12,10,2,7,19,-3,12,245,1464,455,452,464,580,569,55,47,74,0,0,0,30.25,33,47
12,12,4,7,3,-9,19,327,2139,443,434,453,590,573,61,57,87,3,6,0,30.29,36,50
1,29,3,7,59,-8,17,127,651,368,360,377,435,419,50,45,83,0,0,0,30.28,20,8
1,11,6,0,43,9,23,391,2585,1239,1248,1271,10,11,49,41,74,16,5,0,30.2,6,7
12,12,4,8,67,-5,17,100,447,680,675,692,780,767,58,56,93,6,7,0,30.27,36,40
11,20,3,8,67,-6,12,95,447,1225,1219,1231,1320,1306,56,35,45,15,9,0,29.6,22,46
11,23,6,0,19,34,18,235,1464,888,922,940,1003,1029,61,41,48,15,12,0,30.14,19,25
11,13,3,1,28,-18,40,309,2398,935,917,957,1364,1338,55,48,77,10,7,0,30.0,26,26
11,5,2,7,18,-5,14,163,967,1135,1130,1144,1238,1225,54,48,80,16,15,0,30.0,22,39
12,9,1,8,41,68,10,285,1855,1210,1278,1288,1375,1435,55,46,72,0,0,0,30.21,23,19
1,30,4,6,42,6,17,100,329,360,366,383,460,458,56,53,90,15,12,0,30.25,27,25
11,5,2,7,10,-7,11,370,2457,1125,1118,1129,1315,1300,52,48,86,16,21,0,30.02,20,41
12,5,4,6,7,36,25,122,522,530,566,591,592,620,56,51,84,2,3,0,30.08,42,26
11,29,5,2,33,-7,16,399,2586,929,922,938,1148,1133,48,41,77,11,8,0,29.92,17,29
12,3,2,6,63,-7,6,73,199,1088,1081,1087,1161,1146,57,52,83,0,0,0,29.93,26,33
11,9,6,6,45,131,9,52,77,880,1011,1020,932,1055,55,49,80,15,24,0,30.06,18,22
1,2,4,6,7,0,12,122,522,998,998,1010,1060,1052,56,48,75,15,9,0,30.11,21,29
12,18,3,6,24,-3,8,65,158,385,382,390,450,439,50,47,89,3,16,0,29.98,24,24
1,2,4,6,79,12,18,156,751,749,761,779,845,849,59,45,60,0,0,0,30.09,27,34
1,10,5,7,50,-1,9,297,2338,1353,1352,1361,330,321,41,39,93,17,5,0,30.26,3,3
11,19,2,6,42,75,16,89,329,1085,1160,1176,1174,1241,55,48,77,15,16,23,29.6,23,38
12,22,7,7,36,-1,47,100,337,485,484,531,585,576,52,49,89,17,12,23,29.75,34,52
1,18,6,0,33,60,17,406,2586,1273,1333,1350,59,111,47,38,71,0,0,0,30.31,1,1
12,6,5,8,53,11,6,85,363,930,941,947,1015,1018,62,50,65,10,17,0,29.92,42,29
11,5,2,2,8,1,12,404,2704,1286,1287,1299,70,63,50,47,89,15,9,0,30.01,0,3
12,11,3,1,36,-10,16,93,337,810,800,816,903,885,58,53,84,6,5,0,30.17,32,31
12,2,1,6,64,135,15,111,462,1141,1276,1291,1252,1379,56,51,84,0,0,0,30.11,32,28
12,19,4,7,23,75,51,396,2565,600,675,726,816,883,57,52,83,2,5,0,30.2,27,33
12,25,3,8,36,-8,13,85,337,1095,1087,1100,1180,1164,54,43,66,5,24,0,29.7,24,37
12,9,1,7,29,44,23,364,2419,510,554,577,694,730,55,50,83,1,8,0,30.16,34,41
1,24,5,7,23,-5,47,384,2565,510,505,552,714,701,57,51,81,6,6,0,30.17,34,44
1,15,3,7,12,-7,37,339,2161,428,421,458,587,572,48,40,74,1,3,0,30.09,37,48
1,4,6,6,66,12,19,87,192,584,596,615,671,675,56,50,80,4,7,0,30.41,35,38
12,5,4,3,71,-1,26,130,679,450,449,475,580,571,55,50,83,1,6,0,30.08,35,49
11,30,6,6,69,6,15,76,262,613,619,634,689,687,49,43,80,10,16,0,29.97,35,42
11,21,4,7,36,-7,22,102,337,735,728,750,837,822,61,47,60,1,6,0,29.87,40,26
11,27,3,6,26,-7,27,155,733,818,811,838,973,958,48,38,68,17,8,0,29.51,24,33
12,14,6,0,33,18,25,408,2586,980,998,1023,1208,1218,50,43,77,15,14,0,30.03,18,31
12,25,3,8,67,35,11,100,447,765,800,811,865,892,54,44,69,1,10,0,29.73,26,30
11,11,1,7,23,-4,31,381,2565,660,656,687,861,849,67,55,66,6,5,0,30.0,30,31
12,4,3,3,36,-3,23,95,337,779,776,799,874,863,55,51,86,4,3,0,29.81,29,31
1,18,6,6,69,-4,15,82,262,443,439,454,525,513,47,39,74,11,6,0,30.35,49,27
1,9,4,7,54,17,26,299,1846,1079,1096,1122,1258,1267,48,41,77,9,3,0,30.18,19,41
1,1,3,0,19,131,29,246,1464,661,792,821,787,910,55,53,93,15,22,0,30.09,25,28
11,29,5,7,48,1,14,287,1911,942,943,957,1109,1102,48,41,77,11,8,0,29.92,17,29
1,16,4,3,71,46,27,133,679,1269,1315,1342,1402,1440,44,41,89,0,0,0,30.09,23,18
11,16,6,6,74,161,16,95,372,680,841,857,775,928,59,51,75,16,18,0,30.06,17,30
1,21,2,3,72,88,31,138,599,676,764,795,754,834,58,48,70,9,15,0,30.08,29,27
11,3,7,6,11,-13,17,154,807,970,957,974,1064,1043,69,35,29,16,16,0,29.93,20,27
1,29,3,3,72,-9,26,145,599,494,485,511,579,562,54,47,77,0,0,0,30.27,37,48
1,3,5,6,73,-7,9,66,86,965,958,967,1031,1016,55,47,74,4,3,0,30.19,36,27
12,6,5,7,23,54,57,370,2565,1080,1134,1191,1270,1316,55,53,93,10,10,0,29.94,17,44
12,19,4,7,60,70,12,340,2254,1155,1225,1237,1315,1377,53,49,86,9,3,0,30.24,34,26
12,5,4,3,72,-10,41,135,599,1359,1349,1390,1434,1416,57,51,81,0,0,0,30.02,21,19
11,29,5,6,74,-8,13,93,372,955,947,960,1048,1032,48,41,77,9,7,0,29.9,18,24
12,11,3,6,24,257,16,65,158,530,787,803,595,844,58,52,81,6,3,0,30.17,32,31
1,14,2,6,1,5,4,77,250,705,710,714,782,779,56,39,53,15,15,0,30.2,39,37
11,22,5,6,76,-12,14,48,66,390,378,392,438,418,53,48,83,11,6,0,30.16,28,7
11,11,1,7,30,28,33,253,1635,1110,1138,1171,1243,1263,64,45,50,16,7,0,30.04,22,45
11,3,7,2,37,0,15,93,354,405,405,420,498,490,59,49,69,0,0,0,30.03,47,27
11,23,6,3,3,-2,15,326,2139,910,908,923,1056,1046,61,41,48,15,12,0,30.14,19,25
11,27,3,3,36,-7,16,91,337,420,413,429,511,496,47,41,80,9,9,0,29.55,49,31
11,20,3,1,35,-6,24,100,414,430,424,448,530,516,60,44,55,15,13,0,29.56,49,30
1,27,1,7,36,21,18,96,337,1110,1131,1149,1206,1219,54,48,80,15,9,0,30.38,29,41
12,5,4,7,60,40,24,333,2254,1161,1201,1225,1314,1346,57,52,83,0,0,0,30.01,32,26
11,10,7,7,15,1,40,316,2036,420,421,461,556,549,54,49,83,11,3,0,30.09,39,52
11,4,1,6,62,-10,11,90,421,690,680,691,780,762,64,47,54,6,5,0,29.96,36,40
12,10,2,7,18,-2,14,162,967,1035,1033,1047,1137,1127,57,48,72,15,15,0,30.21,22,36
12,23,1,7,71,1,20,141,679,725,726,746,866,859,55,42,62,15,10,0,29.84,28,34
1,9,4,6,0,-9,10,167,896,929,920,930,1036,1019,54,43,66,5,9,0,30.12,36,31
11,15,5,8,35,84,21,90,414,1220,1304,1325,1310,1386,55,52,88,15,8,0,30.14,28,23
1,3,5,7,8,5,21,410,2704,360,365,386,590,587,53,46,77,0,0,0,30.24,34,50
11,21,4,8,67,-6,10,100,447,680,674,684,780,766,61,45,56,6,7,0,29.87,39,41
12,9,1,6,69,20,9,77,262,1090,1110,1119,1167,1179,55,46,72,16,6,0,30.19,27,35
12,17,2,7,59,0,17,129,651,1020,1020,1037,1089,1081,54,40,59,6,6,0,30.05,23,36
12,26,4,7,57,-8,11,120,550,577,569,580,697,681,55,37,51,5,5,0,29.92,36,37
11,20,3,3,3,3,20,336,2139,1283,1286,1306,1439,1434,55,38,53,15,10,0,29.63,25,23
12,11,3,7,31,-7,23,303,1943,420,413,436,543,528,56,50,80,10,3,0,30.2,50,28
12,2,1,3,71,267,16,129,679,910,1177,1193,1039,1298,56,51,84,1,7,0,30.11,20,46
11,6,3,7,29,-5,13,361,2419,1110,1105,1118,1291,1278,50,48,93,16,13,0,30.01,22,47
12,27,5,7,23,118,22,399,2565,1320,1438,20,99,209,41,35,79,17,5,0,30.02,0,0
12,28,6,7,67,-5,29,103,447,635,630,659,738,725,53,43,69,6,3,0,30.12,36,33
11,15,5,4,18,55,16,179,967,1275,1330,1346,1394,1,52,48,86,15,6,0,30.09,9,8
12,30,1,6,1,-14,10,77,250,1213,1199,1209,1290,1268,50,45,83,15,5,0,30.11,20,44
12,7,6,7,28,3,25,309,2398,945,948,973,1374,1369,60,53,78,12,9,21,29.94,20,20
1,9,4,1,33,-9,19,419,2586,1000,991,1010,1239,1222,48,41,77,10,3,0,30.16,32,39
11,15,5,1,71,-3,18,140,679,710,707,725,850,839,66,54,65,15,18,0,30.15,43,28
12,10,2,6,16,45,9,254,1476,480,525,534,614,651,56,47,72,0,0,0,30.25,43,24
11,22,5,8,41,17,9,290,1855,540,557,566,710,719,60,50,69,4,7,0,30.15,35,43
12,4,3,0,43,19,14,384,2585,1235,1254,1268,1439,10,56,52,87,1,7,0,30.02,7,5
1,19,7,0,19,-3,37,240,1464,1139,1136,1173,1259,1248,51,41,68,1,6,0,30.06,30,41
12,8,7,7,67,-3,21,102,447,375,372,393,477,466,57,52,83,15,5,0,29.99,23,24
11,29,5,3,8,0,15,423,2704,430,430,445,673,665,52,39,61,0,0,0,29.82,32,37
11,5,2,7,54,-6,12,290,1846,405,399,411,575,561,59,51,75,6,5,0,30.07,35,52
11,15,5,6,26,27,13,155,733,818,845,858,973,992,59,53,81,15,20,0,30.14,40,28
1,20,1,3,36,-3,16,89,337,778,775,791,867,856,53,43,69,1,3,0,30.0,32,31
12,6,5,7,58,-6,13,389,2521,442,436,449,651,637,60,51,72,1,14,0,29.99,41,24
12,29,7,7,28,-6,15,298,2398,480,474,489,898,884,53,48,83,3,9,0,30.0,25,32
1,27,1,6,69,-9,20,81,262,1112,1103,1123,1193,1176,55,49,80,15,8,0,30.37,23,31
1,19,7,6,66,-2,13,86,192,586,584,597,672,662,53,37,55,10,8,0,30.13,29,35
12,24,2,8,16,13,9,245,1476,835,848,857,960,965,53,40,61,15,7,0,29.89,31,25
11,15,5,6,72,-6,9,135,599,960,954,963,1035,1021,59,53,81,15,20,0,30.14,23,24
11,7,4,3,47,0,27,268,1589,1090,1090,1117,1238,1230,55,48,77,16,8,0,30.13,26,39
11,15,5,6,16,347,20,254,1476,480,827,847,614,953,59,53,81,15,17,0,30.15,26,34
1,23,4,1,33,-10,23,411,2586,445,435,458,676,658,55,48,77,2,3,0,30.21,44,19
1,16,4,6,45,-8,16,50,77,418,410,426,468,452,52,45,77,11,16,24,29.71,27,25
11,6,3,3,36,-4,8,89,337,1185,1181,1189,1274,1262,50,48,93,16,13,0,30.01,22,47
1,21,2,7,4,143,39,248,1504,1119,1262,1301,1247,1382,56,51,84,10,7,0,30.17,19,14
1,3,5,1,33,76,28,407,2586,420,496,524,647,715,55,47,74,5,6,0,30.21,36,39
1,10,5,7,36,-7,11,96,337,390,383,394,486,471,45,40,82,0,0,0,30.3,28,26
11,18,1,6,63,-3,6,73,199,612,609,615,685,674,65,54,68,6,6,0,29.92,34,40
11,18,1,3,71,-5,13,133,679,1035,1030,1043,1168,1155,58,51,78,15,18,0,29.84,28,34
1,6,1,7,29,-4,16,372,2419,960,956,972,1152,1140,51,39,63,15,8,0,30.37,24,35
1,9,4,0,54,-10,14,293,1846,1220,1210,1224,1393,1375,48,42,80,12,3,0,30.2,28,21
1,31,5,7,3,22,14,338,2139,1152,1174,1188,1310,1324,55,48,77,0,0,0,30.31,29,20
11,25,1,4,3,-5,18,335,2139,537,532,550,692,679,63,33,33,4,14,0,30.08,36,41
1,6,1,7,71,-7,17,142,679,443,436,453,585,570,51,42,71,4,14,0,30.51,36,48
1,7,2,7,72,-15,13,143,599,1223,1208,1221,1306,1283,53,48,83,15,8,0,30.14,18,38
12,23,1,8,9,53,10,75,326,1245,1298,1308,1320,1365,49,43,80,15,13,0,29.88,33,27
1,2,4,1,29,1,18,375,2419,440,441,459,635,628,53,49,86,1,5,0,30.16,42,26
11,25,1,7,40,-3,11,362,2446,1095,1092,1103,1277,1266,54,39,57,15,15,0,30.08,22,44
12,4,3,7,8,-3,18,400,2704,505,502,520,725,714,56,50,80,5,8,0,29.83,33,43
1,25,6,1,34,-6,43,306,2367,660,654,697,1086,1072,61,54,78,16,6,0,30.07,22,22
1,6,1,8,35,1,11,110,414,740,741,752,850,843,58,44,60,4,3,0,30.4,28,34
1,19,7,8,59,-2,15,130,651,1285,1283,1298,1355,1345,50,42,74,2,7,0,30.05,28,23
12,15,7,8,53,2,7,85,363,1190,1192,1199,1275,1269,50,43,77,15,7,0,30.25,20,46
11,3,7,7,36,-3,22,87,337,925,922,944,1012,1001,69,35,29,16,16,0,29.93,38,33
12,2,1,7,60,74,9,334,2254,434,508,517,588,654,56,52,87,1,8,0,30.05,44,24
1,27,1,1,57,-10,20,113,550,1210,1200,1220,1323,1305,53,48,83,17,8,0,30.38,18,41
11,23,6,6,53,-11,20,92,363,435,424,444,527,508,56,49,77,0,0,0,30.26,47,30
11,14,4,7,25,-5,27,388,2584,480,475,502,688,675,61,52,72,1,3,0,30.07,35,39
1,25,6,4,4,-1,9,246,1504,470,469,478,596,587,55,52,89,1,5,0,30.16,38,48
1,6,1,6,81,-6,11,275,1550,440,434,445,595,581,51,42,71,4,14,0,30.51,36,48
1,12,7,8,67,2,19,100,447,735,737,756,835,829,55,44,67,15,15,0,30.17,32,30
11,1,5,6,39,-12,14,245,1499,465,453,467,590,570,59,39,48,5,3,0,30.17,35,51
11,20,3,7,42,-7,15,91,329,360,353,368,451,436,53,46,77,16,13,0,29.56,24,24
1,19,7,0,19,-1,19,236,1464,1010,1009,1028,1126,1117,52,43,71,0,0,0,30.05,21,36
11,12,2,7,35,-7,18,98,414,1135,1128,1146,1233,1218,58,48,70,16,13,0,29.99,23,38
1,19,7,8,36,-2,7,90,337,1005,1003,1010,1095,1085,52,43,71,0,0,0,30.05,21,36
12,20,5,6,69,-7,7,82,262,1112,1105,1112,1194,1179,55,48,77,8,5,0,30.13,25,37
11,14,4,7,62,-18,43,95,421,834,816,859,929,903,58,53,84,15,10,0,30.07,27,34
1,1,3,2,37,3,28,90,354,833,836,864,923,918,55,53,93,15,22,0,30.09,25,28
12,8,7,1,35,-10,40,100,414,760,750,790,860,842,61,51,70,15,7,0,30.0,29,29
11,3,7,5,28,6,12,310,2398,895,901,913,1325,1323,57,49,74,16,9,0,29.96,34,26
11,17,7,6,73,-4,27,59,86,1236,1232,1259,1295,1283,62,46,56,12,3,0,29.99,26,46
11,28,4,2,8,-9,12,404,2704,1286,1277,1289,70,53,44,37,76,15,7,0,29.65,8,2
12,22,7,1,35,-10,14,100,414,1195,1185,1199,1295,1277,49,44,83,8,6,0,29.88,22,43
11,24,7,1,71,-3,16,140,679,810,807,823,950,939,67,41,39,15,9,0,30.07,25,32
1,20,1,3,3,8,14,337,2139,1282,1290,1304,1439,1439,52,45,77,11,8,0,30.06,23,18
1,22,3,7,66,46,13,81,192,639,685,698,720,758,56,50,80,4,5,0,30.23,39,35
12,3,2,2,33,-2,49,397,2586,560,558,607,777,767,61,50,67,3,6,0,30.01,33,39
1,15,3,7,23,-6,12,406,2565,1020,1014,1026,1246,1232,50,40,68,9,7,0,29.93,31,39
1,10,5,6,72,30,11,139,599,882,912,923,961,983,55,46,72,15,16,0,30.26,36,31
1,15,3,8,36,1,11,90,337,1295,1296,1307,1385,1378,50,39,66,10,13,0,29.91,23,18
11,8,5,7,57,-7,8,107,550,975,968,976,1082,1067,53,48,83,16,20,0,30.14,23,23
12,20,5,1,29,18,19,375,2419,440,458,477,635,645,50,49,96,0,0,0,30.23,43,25
11,9,6,6,71,-5,24,137,679,729,724,748,866,853,58,52,81,1,3,0,30.06,25,33
11,27,3,7,30,22,22,261,1635,585,607,629,726,740,50,38,63,15,13,0,29.52,39,40
11,24,7,7,40,-7,11,362,2446,533,526,537,715,700,61,48,62,6,5,0,30.13,33,40
12,30,1,6,59,47,9,134,651,360,407,416,434,473,48,42,80,9,5,0,30.13,30,24
1,16,4,6,19,64,20,262,1464,443,507,527,585,641,48,41,77,11,13,0,29.82,44,19
1,31,5,8,9,-3,10,80,326,1195,1192,1202,1275,1264,58,50,75,0,0,0,30.3,19,43
